"AIRPORT","LATITUDE","LONGITUDE","AIRPORT_IS_LATEST",
"ALP",36.18055556,37.22444444,1,
"ALQ",-29.79972222,-55.76333333,1,
"ALR",-45.21388889,169.36944444,0,
"ALR",-45.21138889,169.37166667,1,
"ALS",37.43666667,-105.86666667,0,
"ALS",37.43500000,-105.86666667,0,
"ALS",37.43500000,-105.86777778,0,
"ALS",37.43500000,-105.86666667,0,
"ALS",37.43500000,-105.86777778,1,
"ALT",-1.94055556,-54.74027778,1,
"ALU",11.98333333,50.78333333,1,
"ALW",46.09472222,-118.29111111,0,
"ALW",46.09472222,-118.28888889,0,
"ALW",46.09527778,-118.28583333,0,
"ALW",46.09472222,-118.28888889,0,
"ALW",46.09527778,-118.28583333,0,
"ALW",46.09250000,-118.28416667,1,
"ALX",32.91666667,-85.96666667,0,
"ALX",32.91472222,-85.96305556,1,
"ALY",31.18777778,29.94805556,0,
"ALY",31.18361111,29.94861111,1,
"ALZ",56.89583333,-154.24583333,1,
"AMA",35.22722222,-101.72194444,0,
"AMA",35.22722222,-101.72194444,0,
"AMA",35.21944444,-101.70583333,1,
"AMD",23.06638889,72.62416667,0,
"AMD",23.07722222,72.63444444,0,
"AMD",23.07722222,72.63444444,1,
"AMF",-4.10166667,141.66972222,0,
"AMF",-4.10055556,141.66972222,1,
"AMG",-4.60000000,143.50000000,1,
"AMH",6.03611111,37.57694444,0,
"AMH",6.03944444,37.59083333,1,
"AMI",-8.56000000,116.09694444,0,
"AMI",-8.56000000,116.09694444,0,
"AMI",-8.56083333,116.09472222,0,
"AMI",-8.56055556,116.09472222,1,
"AMK",37.20388889,-107.86861111,0,
"AMK",37.20305556,-107.86916667,1,
"AML",8.26555556,-82.86555556,0,
"AML",8.26750000,-82.86472222,1,
"AMM",31.72250000,35.99333333,0,
"AMM",31.72250000,35.99333333,0,
"AMM",31.72333333,35.99416667,1,
"AMN",43.32083333,-84.68666667,0,
"AMN",43.32222222,-84.68805556,1,
"AMO",14.14722222,15.31444444,0,
"AMO",14.14638889,15.31527778,1,
"AMP",-24.69944444,44.73305556,0,
"AMP",-24.69944444,44.73277778,1,
"AMQ",-3.71027778,128.08972222,1,
"AMS",52.30833333,4.76805556,0,
"AMS",52.30861111,4.76388889,1,
"AMW",41.99416667,-93.61833333,0,
"AMW",41.99194444,-93.62194444,1,
"AMX",-21.74000000,135.24000000,1,
"AMY",-17.68555556,45.62527778,0,
"AMY",-17.68611111,45.62500000,1,
"ANA",33.81666667,-117.93333333,1,
"ANB",33.59027778,-85.85583333,0,
"ANB",33.58805556,-85.85805556,0,
"ANB",33.58805556,-85.85805556,0,
"ANB",33.58805556,-85.85805556,0,
"ANB",33.58805556,-85.85805556,1,
"ANC",61.16916667,-149.98527778,0,
"ANC",61.17444444,-149.99611111,0,
"ANC",61.17444444,-149.99638889,0,
"ANC",61.17416667,-149.99805556,0,
"ANC",61.17444444,-149.99638889,0,
"ANC",61.17416667,-149.99805556,1,
"AND",34.49361111,-82.71000000,0,
"AND",34.49444444,-82.70944444,1,
"ANE",47.49722222,-0.57277778,0,
"ANE",47.56027778,-0.31277778,0,
"ANE",47.56000000,-0.31277778,1,
"ANF",-23.43944444,-70.44277778,0,
"ANF",-23.44444444,-70.44500000,0,
"ANF",-23.44444444,-70.44500000,0,
"ANF",-23.44444444,-70.44500000,0,
"ANF",-23.44444444,-70.44500000,1,
"ANG",45.72944444,0.21972222,0,
"ANG",45.72944444,0.21833333,0,
"ANG",45.72944444,0.21833333,0,
"ANG",45.72944444,0.21833333,0,
"ANG",45.72944444,0.21833333,0,
"ANG",45.72944444,0.21833333,1,
"ANI",61.58166667,-159.54305556,1,
"ANK",39.95166667,32.68805556,0,
"ANK",39.95027778,32.68750000,0,
"ANK",39.95194444,32.68611111,0,
"ANK",39.95027778,32.68750000,0,
"ANK",39.95194444,32.68611111,1,
"ANM",-15.00000000,50.32138889,0,
"ANM",-14.99944444,50.32027778,1,
"ANN",55.03694444,-131.57055556,0,
"ANN",55.04250000,-131.57222222,0,
"ANN",55.04222222,-131.57083333,0,
"ANN",55.04250000,-131.57222222,0,
"ANN",55.04222222,-131.57083333,1,
"ANO",-16.17777778,39.93694444,0,
"ANO",-16.18250000,39.94500000,0,
"ANO",-16.18250000,39.94527778,0,
"ANO",-16.18250000,39.94500000,0,
"ANO",-16.18250000,39.94527778,1,
"ANP",38.94277778,-76.56888889,0,
"ANP",38.94277778,-76.56833333,1,
"ANR",51.19000000,4.46000000,0,
"ANR",51.18944444,4.46027778,0,
"ANR",51.19000000,4.46305556,1,
"ANS",-13.70861111,-73.35111111,0,
"ANS",-13.70888889,-73.35138889,0,
"ANS",-13.70888889,-73.35166667,0,
"ANS",-13.70888889,-73.35138889,1,
"ANU",17.10833333,-61.76388889,0,
"ANU",17.13750000,-61.79000000,0,
"ANU",17.13666667,-61.79277778,0,
"ANU",17.13611111,-61.79388889,0,
"ANU",17.13666667,-61.79277778,0,
"ANU",17.13611111,-61.79388889,1,
"ANV",62.64777778,-160.18888889,0,
"ANV",62.64722222,-160.19000000,1,
"ANX",69.29305556,16.14166667,0,
"ANX",69.29250000,16.14416667,1,
"AOH",40.70833333,-84.02666667,0,
"AOH",40.70833333,-84.02694444,1,
"AOI",43.61750000,13.36416667,0,
"AOI",43.61638889,13.36222222,0,
"AOI",43.61638889,13.36222222,0,
"AOI",43.61638889,13.36222222,0,
"AOI",43.61638889,13.36222222,1,
"AOJ",40.73472222,140.68972222,0,
"AOJ",40.73333333,140.68861111,1,
"AOK",35.42388889,27.14722222,0,
"AOK",35.42083333,27.14555556,0,
"AOK",35.42111111,27.14583333,0,
"AOK",35.42083333,27.14555556,0,
"AOK",35.42111111,27.14583333,1,
"AOL",-29.69000000,-57.14861111,0,
"AOL",-29.68944444,-57.15194444,1,
"AOO",40.29722222,-78.32000000,0,
"AOO",40.29638889,-78.32000000,1,
"AOR",6.19111111,100.40388889,0,
"AOR",6.18972222,100.39833333,1,
"AOS",57.45472222,-153.81305556,1,
"APA",39.57277778,-104.84777778,0,
"APA",39.57277778,-104.84777778,0,
"APA",39.57027778,-104.84944444,0,
"APA",39.57000000,-104.84944444,0,
"APA",39.57000000,-104.84916667,1,
"APB",-14.73666667,-68.41305556,0,
"APB",-14.74027778,-68.41111111,0,
"APB",-14.74000000,-68.40750000,0,
"APB",-14.73888889,-68.41111111,0,
"APB",-14.74027778,-68.41111111,0,
"APB",-14.73888889,-68.41111111,0,
"APB",-14.73888889,-68.41138889,1,
"APC",38.21222222,-122.28000000,0,
"APC",38.21305556,-122.28055556,0,
"APC",38.21361111,-122.28027778,0,
"APC",38.21305556,-122.28055556,1,
"APE",-15.35000000,-75.16666667,1,
"APF",26.15277778,-81.77527778,0,
"APF",26.15222222,-81.77583333,0,
"APF",26.15250000,-81.77555556,0,
"APF",26.15222222,-81.77583333,0,
"APF",26.15250000,-81.77555556,1,
"APG",39.46611111,-76.16972222,0,
"APG",39.46611111,-76.16888889,0,
"APG",39.46555556,-76.16833333,1,
"APH",38.06888889,-77.31833333,0,
"APH",38.06861111,-77.31888889,1,
"API",4.07611111,-73.56277778,1,
"APK",-15.56666667,-146.41666667,0,
"APK",-15.57527778,-146.41305556,1,
"APL",-15.10166667,39.28722222,0,
"APL",-15.10555556,39.28166667,1,
"APN",45.08166667,-83.55583333,0,
"APN",45.07805556,-83.56027778,1,
"APO",7.03333333,-77.20000000,1,
"APR",-4.67361111,142.53777778,0,
"APR",-4.67638889,142.54000000,1,
"APT",35.06055556,-85.58527778,1,
"APV",34.52638889,-117.21277778,0,
"APV",34.52638889,-117.21277778,0,
"APV",34.57527778,-117.18611111,1,
"APW",-13.83333333,-172.00000000,0,
"APW",-13.82833333,-172.01194444,0,
"APW",-13.83000000,-172.00833333,1,
"AQ1",-77.95666667,166.75972222,0,
"AQ1",-77.95666667,166.75777778,0,
"AQ1",-77.95666667,166.75583333,1,
"AQ2",-74.68333333,164.11666667,1,
"AQI",28.33527778,46.12500000,0,
"AQI",28.33527778,46.12500000,0,
"AQI",28.33527778,46.12500000,0,
"AQI",28.33527778,46.12500000,0,
"AQI",28.33527778,46.12500000,0,
"AQI",28.33527778,46.12500000,0,
"AQI",28.33611111,46.12694444,1,
"AQJ",29.61250000,35.01944444,0,
"AQJ",29.61111111,35.01777778,0,
"AQJ",29.61111111,35.01777778,0,
"AQJ",29.61111111,35.01777778,0,
"AQJ",29.61111111,35.01777778,1,
"AQP",-16.33777778,-71.55500000,0,
"AQP",-16.34111111,-71.58305556,0,
"AQP",-16.34055556,-71.57083333,0,
"AQP",-16.34111111,-71.58305556,0,
"AQP",-16.34055556,-71.57083333,1,
"AQS",-16.75000000,179.35000000,1,
"AQY",60.96666667,-149.12361111,0,
"AQY",60.96611111,-149.12583333,0,
"AQY",60.96888889,-149.11944444,0,
"AQY",60.96611111,-149.12583333,0,
"AQY",60.96888889,-149.11944444,1,
"AR1",35.26472222,-93.09388889,0,
"AR1",35.25916667,-93.09333333,0,
"AR1",35.25916667,-93.09250000,1,
"AR2",35.08083333,-92.42500000,0,
"AR2",35.08111111,-92.42444444,0,
"AR2",35.08083333,-92.42500000,0,
"AR2",35.08111111,-92.42444444,1,
"AR3",36.34527778,-94.21944444,0,
"AR3",36.34583333,-94.21944444,0,
"AR3",36.34527778,-94.21944444,1,
"ARA",30.03777778,-91.88388889,0,
"ARA",30.03750000,-91.88388889,0,
"ARA",30.03777778,-91.88388889,1,
"ARB",42.22277778,-83.74444444,0,
"ARB",42.22305556,-83.74555556,1,
"ARC",68.13750000,-145.52444444,0,
"ARC",68.11472222,-145.57944444,1,
"ARD",-8.25000000,124.75000000,1,
"ARE",18.45000000,-66.67583333,0,
"ARE",18.45027778,-66.67583333,0,
"ARE",18.45000000,-66.67527778,0,
"ARE",18.45083333,-66.67555556,0,
"ARE",18.45000000,-66.67527778,0,
"ARE",18.45083333,-66.67555556,1,
"ARG",36.12500000,-90.92638889,0,
"ARG",36.12472222,-90.92500000,1,
"ARH",64.56666667,40.53333333,0,
"ARH",64.56666667,40.53333333,0,
"ARH",64.60027778,40.71666667,0,
"ARH",64.60027778,40.71666667,0,
"ARH",64.60027778,40.71666667,1,
"ARI",-18.33305556,-70.33805556,0,
"ARI",-18.34861111,-70.33861111,1,
"ARK",-3.36416667,36.62472222,0,
"ARK",-3.36666667,36.62555556,1,
"ARM",-30.52833333,151.62333333,0,
"ARM",-30.52805556,151.61722222,1,
"ARN",59.66194444,17.93388889,0,
"ARN",59.65194444,17.91861111,1,
"ARP",-9.87055556,149.48361111,0,
"ARP",-9.87083333,149.48416667,0,
"ARP",-9.87333333,149.48305556,1,
"ARQ",7.02111111,-71.38888889,0,
"ARQ",7.02111111,-71.38888889,0,
"ARQ",7.02111111,-71.38888889,0,
"ARQ",7.02111111,-71.38888889,1,
"ARS",-15.90000000,-52.23333333,0,
"ARS",-15.89944444,-52.24111111,1,
"ART",43.99083333,-76.02138889,0,
"ART",43.99194444,-76.02055556,0,
"ART",43.99194444,-76.01944444,0,
"ART",43.99194444,-76.02055556,0,
"ART",43.99194444,-76.01944444,1,
"ARU",-21.14361111,-50.42611111,0,
"ARU",-21.14138889,-50.42472222,0,
"ARU",-21.14138889,-50.42444444,0,
"ARU",-21.14138889,-50.42472222,0,
"ARU",-21.14138889,-50.42444444,1,
"ARV",45.92805556,-89.73083333,1,
"ARW",46.18333333,21.26666667,0,
"ARW",46.17666667,21.26194444,0,
"ARW",46.17666667,21.26194444,0,
"ARW",46.17666667,21.26194444,0,
"ARW",46.17666667,21.26194444,1,
"ARX",40.18333333,-74.11666667,1,
"ARY",-37.31194444,142.99055556,0,
"ARY",-37.30944444,142.98861111,1,
"ARZ",-7.22250000,12.86861111,0,
"ARZ",-7.25944444,12.86277778,0,
"ARZ",-7.25888889,12.86250000,1,
"ASA",13.07000000,42.63833333,0,
"ASA",13.07333333,42.63694444,0,
"ASA",13.07166667,42.64500000,1,
"ASB",37.98166667,58.36083333,0,
"ASB",37.98166667,58.36083333,0,
"ASB",37.98694444,58.36111111,1,
"ASC",-15.91666667,-63.15000000,1,
"ASD",24.69777778,-77.79611111,0,
"ASD",24.69805556,-77.79555556,1,
"ASE",39.22416667,-106.86888889,0,
"ASE",39.22305556,-106.86888889,0,
"ASE",39.22194444,-106.86833333,0,
"ASE",39.22305556,-106.86888889,0,
"ASE",39.22194444,-106.86833333,1,
"ASF",46.28277778,48.01083333,0,
"ASF",46.28277778,48.01083333,1,
"ASG",-43.90500000,171.79666667,0,
"ASG",-43.90277778,171.79972222,1,
"ASH",42.77888889,-71.50944444,0,
"ASH",42.77888889,-71.50944444,0,
"ASH",42.78166667,-71.51472222,0,
"ASH",42.78250000,-71.51416667,0,
"ASH",42.78166667,-71.51472222,0,
"ASH",42.78250000,-71.51416667,1,
"ASI",-7.97027778,-14.39361111,0,
"ASI",-7.96972222,-14.39361111,1,
"ASJ",28.41694444,129.69750000,0,
"ASJ",28.43055556,129.71250000,1,
"ASK",6.90555556,-5.36416667,0,
"ASK",6.90305556,-5.36611111,1,
"ASL",32.52166667,-94.30805556,0,
"ASL",32.52055556,-94.30777778,1,
"ASM",15.29111111,38.91027778,0,
"ASM",15.29333333,38.90888889,0,
"ASM",15.29194444,38.91111111,0,
"ASM",15.28777778,38.90805556,1,
"ASN",33.56972222,-86.05083333,0,
"ASN",33.56944444,-86.05111111,1,
"ASO",10.04722222,34.53666667,0,
"ASO",10.02055556,34.59888889,0,
"ASO",10.02055556,34.58222222,0,
"ASO",10.02055556,34.58222222,0,
"ASO",10.02055556,34.59888889,0,
"ASO",10.02055556,34.58222222,1,
"ASP",-23.80333333,133.88416667,0,
"ASP",-23.80833333,133.90083333,0,
"ASP",-23.80444444,133.89527778,0,
"ASP",-23.80833333,133.90083333,0,
"ASP",-23.80444444,133.89527778,1,
"ASQ",39.46888889,-117.19611111,0,
"ASQ",39.46805556,-117.19527778,0,
"ASQ",39.46805556,-117.19750000,0,
"ASQ",39.46805556,-117.19527778,0,
"ASQ",39.46805556,-117.19750000,1,
"ASR",38.70416667,35.50972222,0,
"ASR",38.77027778,35.49555556,0,
"ASR",38.77027778,35.49555556,0,
"ASR",38.77027778,35.49555556,0,
"ASR",38.77027778,35.49555556,1,
"AST",46.15972222,-123.88000000,0,
"AST",46.15805556,-123.87861111,1,
"ASU",-25.23916667,-57.51916667,0,
"ASU",-25.24111111,-57.51694444,0,
"ASU",-25.23972222,-57.51916667,1,
"ASW",23.96500000,32.82166667,0,
"ASW",23.96444444,32.82000000,1,
"ASX",46.54861111,-90.91861111,0,
"ASX",46.54861111,-90.91888889,1,
"ASY",46.02388889,-99.35277778,0,
"ASY",46.02388889,-99.35250000,0,
"ASY",46.02472222,-99.35166667,0,
"ASY",46.02305556,-99.35277778,0,
"ASY",46.02388889,-99.35250000,0,
"ASY",46.02305556,-99.35277778,1,
"ATA",-9.34722222,-77.60000000,1,
"ATB",17.70972222,34.05722222,1,
"ATC",24.62944444,-75.67388889,1,
"ATE",34.19277778,-95.64972222,0,
"ATE",34.19250000,-95.64972222,0,
"ATE",34.19361111,-95.65000000,1,
"ATH",37.93666667,23.94444444,1,
"ATH",37.89583333,23.72888889,1,
"ATI",-30.40000000,-56.50833333,0,
"ATI",-30.40083333,-56.50777778,1,
"ATK",70.46750000,-157.45194444,0,
"ATK",70.46722222,-157.43583333,0,
"ATK",70.46722222,-157.43555556,0,
"ATK",70.46722222,-157.43583333,0,
"ATK",70.46722222,-157.43555556,1,
"ATL",33.64083333,-84.42722222,0,
"ATL",33.64083333,-84.42722222,0,
"ATL",33.64083333,-84.42722222,0,
"ATL",33.63666667,-84.42805556,0,
"ATL",33.63666667,-84.42777778,0,
"ATL",33.63666667,-84.42805556,0,
"ATL",33.63666667,-84.42777778,1,
"ATM",-3.25333333,-52.25305556,0,
"ATM",-3.25388889,-52.25388889,0,
"ATM",-3.25305556,-52.25388889,0,
"ATM",-3.25388889,-52.25388889,0,
"ATM",-3.25305556,-52.25388889,1,
"ATN",-3.67138889,152.43638889,0,
"ATN",-3.66944444,152.43805556,0,
"ATN",-3.66972222,152.43805556,0,
"ATN",-3.66944444,152.43805556,0,
"ATN",-3.66972222,152.43805556,1,
"ATO",39.21083333,-82.23166667,0,
"ATO",39.21194444,-82.22916667,0,
"ATO",39.21194444,-82.22916667,0,
"ATO",39.21194444,-82.22916667,0,
"ATO",39.21194444,-82.22916667,1,
"ATP",-3.14250000,142.34666667,1,
"ATQ",31.70694444,74.79722222,0,
"ATQ",31.71138889,74.79638889,0,
"ATQ",31.71138889,74.79638889,0,
"ATQ",31.71138889,74.79638889,0,
"ATQ",31.71138889,74.79638889,1,
"ATR",20.49944444,-13.04638889,0,
"ATR",20.50666667,-13.04305556,1,
"ATS",32.84833333,-104.46694444,0,
"ATS",32.85250000,-104.46777778,0,
"ATS",32.85166667,-104.46722222,0,
"ATS",32.85194444,-104.46750000,0,
"ATS",32.85250000,-104.46777778,0,
"ATS",32.85194444,-104.46750000,1,
"ATT",60.86750000,-162.27083333,0,
"ATT",60.86722222,-162.27333333,0,
"ATT",60.86777778,-162.27416667,0,
"ATT",60.86722222,-162.27333333,0,
"ATT",60.86777778,-162.27416667,1,
"ATU",52.82583333,173.17277778,0,
"ATU",52.83250000,173.17555556,1,
"ATV",13.24222222,18.30750000,0,
"ATV",13.23972222,18.31333333,0,
"ATV",13.23972222,18.31555556,0,
"ATV",13.23972222,18.31333333,0,
"ATV",13.23972222,18.31555556,1,
"ATW",44.25777778,-88.52000000,0,
"ATW",44.25805556,-88.51916667,0,
"ATW",44.25805556,-88.51916667,0,
"ATW",44.25805556,-88.51916667,0,
"ATW",44.25805556,-88.51916667,1,
"ATY",44.90888889,-97.15416667,0,
"ATY",44.90888889,-97.15416667,0,
"ATY",44.91388889,-97.15472222,1,
"ATZ",27.04638889,31.07861111,1,
"AU1",-12.62388889,142.08722222,1,
"AUA",12.50222222,-70.01388889,0,
"AUA",12.50222222,-70.01388889,0,
"AUA",12.50138889,-70.01555556,1,
"AUC",7.07027778,-70.74055556,0,
"AUC",7.06888889,-70.73694444,1,
"AUD",-18.50694444,139.88166667,0,
"AUD",-18.51555556,139.87861111,1,
"AUG",44.31805556,-69.79666667,0,
"AUG",44.32055556,-69.79722222,1,
"AUH",24.43305556,54.64888889,0,
"AUH",24.44333333,54.65277778,1,
"AUI",-1.46166667,143.06472222,0,
"AUI",-1.46222222,143.06444444,1,
"AUK",62.68916667,-164.61083333,0,
"AUK",62.68000000,-164.66000000,0,
"AUK",62.68305556,-164.72222222,0,
"AUK",62.68000000,-164.66000000,0,
"AUK",62.68305556,-164.72222222,1,
"AUM",43.66444444,-92.93388889,0,
"AUM",43.66277778,-92.93305556,1,
"AUN",38.95277778,-121.08194444,0,
"AUN",38.95472222,-121.08166667,1,
"AUO",32.61527778,-85.43194444,0,
"AUO",32.61500000,-85.43388889,1,
"AUP",-9.91666667,149.33333333,1,
"AUQ",-9.76666667,-139.01666667,0,
"AUQ",-9.76888889,-139.01138889,0,
"AUQ",-9.76611111,-139.01000000,0,
"AUQ",-9.76583333,-139.00972222,0,
"AUQ",-9.76888889,-139.01138889,0,
"AUQ",-9.76583333,-139.00972222,1,
"AUR",44.89750000,2.41805556,0,
"AUR",44.89111111,2.42194444,1,
"AUS",30.19444444,-97.67000000,1,
"AUS",30.29805556,-97.70138889,1,
"AUW",44.92333333,-89.62305556,0,
"AUW",44.92638889,-89.62694444,0,
"AUW",44.92638889,-89.62666667,0,
"AUW",44.92638889,-89.62694444,0,
"AUW",44.92638889,-89.62666667,1,
"AUX",-7.20000000,-48.20000000,0,
"AUX",-7.22777778,-48.24055556,1,
"AUY",-20.25333333,169.76138889,0,
"AUY",-20.24916667,169.77083333,0,
"AUY",-20.24944444,169.77083333,0,
"AUY",-20.24916667,169.77083333,0,
"AUY",-20.24944444,169.77083333,1,
"AUZ",41.77083333,-88.47277778,0,
"AUZ",41.77194444,-88.47555556,1,
"AVB",46.03194444,12.59722222,0,
"AVB",46.03000000,12.59888889,0,
"AVB",46.03111111,12.59638889,0,
"AVB",46.03000000,12.59888889,0,
"AVB",46.03111111,12.59638889,1,
"AVI",22.02638889,-78.79055556,0,
"AVI",22.02694444,-78.78972222,1,
"AVL",35.43500000,-82.54111111,0,
"AVL",35.43611111,-82.54194444,0,
"AVL",35.43444444,-82.54277778,0,
"AVL",35.43611111,-82.54194444,0,
"AVL",35.43444444,-82.54277778,1,
"AVN",43.90722222,4.90194444,0,
"AVN",43.90666667,4.90194444,0,
"AVN",43.90666667,4.90194444,0,
"AVN",43.90722222,4.90194444,0,
"AVN",43.90666667,4.90194444,0,
"AVN",43.90722222,4.90194444,1,
"AVO",27.59250000,-81.52694444,0,
"AVO",27.59138889,-81.52888889,1,
"AVP",41.33916667,-75.72583333,0,
"AVP",41.33861111,-75.72333333,0,
"AVP",41.33833333,-75.72333333,0,
"AVP",41.33861111,-75.72333333,0,
"AVP",41.33833333,-75.72333333,1,
"AVV",-38.04083333,144.46805556,0,
"AVV",-38.03944444,144.46944444,1,
"AVW",32.40916667,-111.21805556,0,
"AVW",32.40944444,-111.21833333,1,
"AVX",33.40500000,-118.41583333,1,
"AWA",7.06111111,38.48750000,0,
"AWA",7.06666667,38.49055556,1,
"AWK",19.28250000,166.63666667,1,
"AWK",19.28000000,166.64027778,0,
"AWK",19.28000000,166.64027778,0,
"AWM",35.13500000,-90.23444444,1,
"AWR",-4.12416667,144.87027778,1,
"AWX",32.33083333,-102.52972222,1,
"AWX",32.33111111,-102.52944444,0,
"AWX",32.33083333,-102.52972222,0,
"AWX",32.33111111,-102.52944444,0,
"AWX",32.32944444,-102.53027778,0,
"AWZ",31.33750000,48.76194444,1,
"AWZ",31.33777778,48.75972222,0,
"AXA",18.21027778,-63.05750000,0,
"AXA",18.21027778,-63.05750000,0,
"AXA",18.20472222,-63.05388889,0,
"AXA",18.20472222,-63.05388889,0,
"AXA",18.20472222,-63.05388889,0,
"AXA",18.20472222,-63.05388889,1,
"AXB",44.31666667,-75.89972222,1,
"AXC",-22.95805556,145.24250000,0,
"AXC",-22.96666667,145.24166667,0,
"AXC",-22.96333333,145.25333333,0,
"AXC",-22.96333333,145.25166667,0,
"AXC",-22.96666667,145.24166667,0,
"AXC",-22.96333333,145.25166667,1,
"AXD",40.85555556,25.95000000,0,
"AXD",40.85583333,25.95638889,0,
"AXD",40.85583333,25.95611111,0,
"AXD",40.85583333,25.95638889,0,
"AXD",40.85583333,25.95611111,1,
"AXM",4.45638889,-75.76805556,0,
"AXM",4.45166667,-75.76611111,0,
"AXM",4.45083333,-75.76666667,0,
"AXM",4.45166667,-75.76611111,0,
"AXM",4.45083333,-75.76666667,1,
"AXN",45.86722222,-95.39416667,0,
"AXN",45.86638889,-95.39472222,1,
"AXP",22.44194444,-73.97055556,0,
"AXP",22.44194444,-73.97083333,0,
"AXP",22.44194444,-73.97055556,0,
"AXP",22.44194444,-73.97083333,0,
"AXP",22.44194444,-73.97055556,1,
"AXS",34.69805556,-99.33805556,0,
"AXS",34.69888889,-99.33833333,1,
"AXT",39.61555556,140.21861111,1,
"AXU",14.12083333,38.71666667,0,
"AXU",14.14694444,38.77138889,0,
"AXU",14.14694444,38.77250000,0,
"AXU",14.14694444,38.77250000,0,
"AXU",14.14694444,38.77138889,0,
"AXU",14.14694444,38.77250000,1,
"AXV",40.49333333,-84.29888889,0,
"AXV",40.49361111,-84.29805556,1,
"AXX",36.42055556,-105.28944444,0,
"AXX",36.42194444,-105.29000000,1,
"AYL",-18.01666667,135.55000000,1,
"AYP",-13.13333333,-74.20000000,0,
"AYP",-13.15472222,-74.20444444,1,
"AYQ",-25.18611111,130.97555556,1,
"AYR",-19.59666667,147.32444444,0,
"AYR",-19.58444444,147.32916667,0,
"AYR",-19.59666667,147.32500000,0,
"AYR",-19.58444444,147.32916667,0,
"AYR",-19.59666667,147.32500000,0,
"AYR",-19.59305556,147.32416667,1,
"AYS",31.24916667,-82.39555556,0,
"AYS",31.24861111,-82.39666667,0,
"AYS",31.24833333,-82.39527778,1,
"AYT",36.90555556,30.79055556,0,
"AYT",36.89861111,30.80055556,0,
"AYT",36.89972222,30.79750000,1,
"AYW",-1.14166667,132.47833333,0,
"AYW",-1.15972222,132.46333333,0,
"AYW",-1.15972222,132.46416667,1,
"AZ1",35.65083333,-112.14805556,0,
"AZ1",35.65055556,-112.14805556,1,
"AZ2",35.30222222,-112.19416667,0,
"AZ2",35.30555556,-112.19444444,1,
"AZ3",33.52722222,-112.29527778,0,
"AZ3",33.52694444,-112.29527778,1,
"AZ4",33.78750000,-113.64250000,1,
"AZ5",34.12944444,-109.31083333,0,
"AZ5",34.11805556,-109.31083333,0,
"AZ5",34.12944444,-109.31083333,1,
"AZ6",32.96027778,-112.67361111,1,
"AZ7",36.96000000,-113.01388889,1,
"AZA",33.30777778,-111.65555556,1,
"AZD",31.89777778,54.28166667,0,
"AZD",31.90500000,54.27638889,0,
"AZD",31.90500000,54.27638889,0,
"AZD",31.90500000,54.27638889,0,
"AZD",31.90500000,54.27638889,0,
"AZD",31.90500000,54.27638889,1,
"AZG",19.09361111,-102.39361111,1,
"AZI",24.42833333,54.45805556,1,
"AZO",42.23638889,-85.55361111,0,
"AZO",42.23444444,-85.55166667,1,
"AZS",19.26666667,-69.75000000,0,
"AZS",19.26944444,-69.73694444,1,
"B19",43.46416667,-70.47250000,1,
"B1C",50.75194444,-126.58722222,1,
"B21",45.08555556,-70.21638889,0,
"B21",45.08555556,-70.21638889,1,
"B21",45.08611111,-70.21611111,0,
"B21",45.08527778,-70.21638889,0,
"B21",45.08527778,-70.21638889,0,
"B2C",50.40194444,-125.41916667,1,
"B3C",50.61888889,-126.31777778,1,
"B4C",50.75194444,-126.50111111,1,
"BAA",-5.31666667,151.03333333,0,
"BAA",-5.33055556,151.00805556,1,
"BAB",39.13611111,-121.43555556,0,
"BAB",39.13611111,-121.43666667,1,
"BAC",4.56916667,-72.96722222,1,
"BAD",32.50166667,-93.66250000,0,
"BAD",32.50194444,-93.66277778,0,
"BAD",32.50194444,-93.66250000,0,
"BAD",32.50194444,-93.66277778,0,
"BAD",32.50194444,-93.66250000,1,
"BAE",44.38333333,6.63333333,1,
"BAF",42.16000000,-72.71638889,0,
"BAF",42.15805556,-72.71583333,0,
"BAF",42.15805556,-72.71583333,0,
"BAF",42.15805556,-72.71583333,0,
"BAF",42.15805556,-72.71583333,1,
"BAG",16.37666667,120.61777778,0,
"BAG",16.37500000,120.61972222,0,
"BAG",16.37500000,120.61888889,0,
"BAG",16.37500000,120.61972222,0,
"BAG",16.37500000,120.61888889,1,
"BAH",26.27083333,50.63750000,0,
"BAH",26.26805556,50.63694444,0,
"BAH",26.27083333,50.63361111,0,
"BAH",26.26805556,50.63694444,0,
"BAH",26.27083333,50.63361111,1,
